Label,Level,RuleId,Message,Xpath,Help
"results","pass","img_alt_background","Rule Passed","/html[1]/body[1]/div[1]/div[1]/div[1]/div[4]/div[1]/div[1]/div[1]/aside[1]/div[1]/div[1]/div[1]/ul[1]/li[10]/a[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/img_alt_background.html#%7B%22message%22%3A%22Rule%20Passed%22%2C%22snippet%22%3A%22%3Ca%20title%3D%5C%22(opens%20in%20a%20new%20window)%5C%22%20rel%3D%5C%22noreferrer%5C%22%20data-extlink%3D%5C%22%5C%22%20class%3D%5C%22ext%5C%22%20data-cke-saved-href%3D%5C%22https%3A%2F%2Facblists.org%2Fg%2Fmain%2Fsubgroups%5C%22%20href%3D%5C%22https%3A%2F%2Facblists.org%2Fg%2Fmain%2Fsubgroups%5C%22%3E%22%2C%22value%22%3A%5B%22RECOMMENDATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22Pass_0%22%2C%22ruleId%22%3A%22img_alt_background%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","style_focus_visible","The keyboard focus indicator is visible or is not changed from the browser default","/html[1]/body[1]/div[1]/div[1]/div[1]/div[4]/div[1]/div[1]/div[1]/aside[1]/div[1]/div[1]/div[1]/ul[1]/li[10]/a[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/style_focus_visible.html#%7B%22message%22%3A%22The%20keyboard%20focus%20indicator%20is%20visible%20or%20is%20not%20changed%20from%20the%20browser%20default%22%2C%22snippet%22%3A%22%3Ca%20title%3D%5C%22(opens%20in%20a%20new%20window)%5C%22%20rel%3D%5C%22noreferrer%5C%22%20data-extlink%3D%5C%22%5C%22%20class%3D%5C%22ext%5C%22%20data-cke-saved-href%3D%5C%22https%3A%2F%2Facblists.org%2Fg%2Fmain%2Fsubgroups%5C%22%20href%3D%5C%22https%3A%2F%2Facblists.org%2Fg%2Fmain%2Fsubgroups%5C%22%3E%22%2C%22value%22%3A%5B%22VIOLATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22pass_focus_visible%22%2C%22ruleId%22%3A%22style_focus_visible%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","target_spacing_sufficient","The target is in a sentence or its size is otherwise constrained by the line-height of non-target text","/html[1]/body[1]/div[1]/div[1]/div[1]/div[4]/div[1]/div[1]/div[1]/aside[1]/div[1]/div[1]/div[1]/ul[1]/li[10]/a[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/target_spacing_sufficient.html#%7B%22message%22%3A%22The%20target%20is%20in%20a%20sentence%20or%20its%20size%20is%20otherwise%20constrained%20by%20the%20line-height%20of%20non-target%20text%22%2C%22snippet%22%3A%22%3Ca%20title%3D%5C%22(opens%20in%20a%20new%20window)%5C%22%20rel%3D%5C%22noreferrer%5C%22%20data-extlink%3D%5C%22%5C%22%20class%3D%5C%22ext%5C%22%20data-cke-saved-href%3D%5C%22https%3A%2F%2Facblists.org%2Fg%2Fmain%2Fsubgroups%5C%22%20href%3D%5C%22https%3A%2F%2Facblists.org%2Fg%2Fmain%2Fsubgroups%5C%22%3E%22%2C%22value%22%3A%5B%22VIOLATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22pass_inline%22%2C%22ruleId%22%3A%22target_spacing_sufficient%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","text_contrast_sufficient","The contrast ratio of text with its background meets WCAG AA requirements","/html[1]/body[1]/div[1]/div[1]/div[1]/div[4]/div[1]/div[1]/div[1]/aside[1]/div[1]/div[1]/div[1]/ul[1]/li[10]/a[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/text_contrast_sufficient.html#%7B%22message%22%3A%22The%20contrast%20ratio%20of%20text%20with%20its%20background%20meets%20WCAG%20AA%20requirements%22%2C%22snippet%22%3A%22%3Ca%20title%3D%5C%22(opens%20in%20a%20new%20window)%5C%22%20rel%3D%5C%22noreferrer%5C%22%20data-extlink%3D%5C%22%5C%22%20class%3D%5C%22ext%5C%22%20data-cke-saved-href%3D%5C%22https%3A%2F%2Facblists.org%2Fg%2Fmain%2Fsubgroups%5C%22%20href%3D%5C%22https%3A%2F%2Facblists.org%2Fg%2Fmain%2Fsubgroups%5C%22%3E%22%2C%22value%22%3A%5B%22VIOLATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22pass%22%2C%22ruleId%22%3A%22text_contrast_sufficient%22%2C%22msgArgs%22%3A%5B%2213.11%22%2C16%2C400%2C%22%232d0d80%22%2C%22%23f5f6f7%22%2Cfalse%2Cfalse%5D%7D"
"results","pass","text_quoted_correctly","Rule Passed","/html[1]/body[1]/div[1]/div[1]/div[1]/div[4]/div[1]/div[1]/div[1]/aside[1]/div[1]/div[1]/div[1]/ul[1]/li[10]/a[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/text_quoted_correctly.html#%7B%22message%22%3A%22Rule%20Passed%22%2C%22snippet%22%3A%22%3Ca%20title%3D%5C%22(opens%20in%20a%20new%20window)%5C%22%20rel%3D%5C%22noreferrer%5C%22%20data-extlink%3D%5C%22%5C%22%20class%3D%5C%22ext%5C%22%20data-cke-saved-href%3D%5C%22https%3A%2F%2Facblists.org%2Fg%2Fmain%2Fsubgroups%5C%22%20href%3D%5C%22https%3A%2F%2Facblists.org%2Fg%2Fmain%2Fsubgroups%5C%22%3E%22%2C%22value%22%3A%5B%22VIOLATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22Pass_0%22%2C%22ruleId%22%3A%22text_quoted_correctly%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","text_whitespace_valid","Rule Passed","/html[1]/body[1]/div[1]/div[1]/div[1]/div[4]/div[1]/div[1]/div[1]/aside[1]/div[1]/div[1]/div[1]/ul[1]/li[10]/a[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/text_whitespace_valid.html#%7B%22message%22%3A%22Rule%20Passed%22%2C%22snippet%22%3A%22%3Ca%20title%3D%5C%22(opens%20in%20a%20new%20window)%5C%22%20rel%3D%5C%22noreferrer%5C%22%20data-extlink%3D%5C%22%5C%22%20class%3D%5C%22ext%5C%22%20data-cke-saved-href%3D%5C%22https%3A%2F%2Facblists.org%2Fg%2Fmain%2Fsubgroups%5C%22%20href%3D%5C%22https%3A%2F%2Facblists.org%2Fg%2Fmain%2Fsubgroups%5C%22%3E%22%2C%22value%22%3A%5B%22VIOLATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22pass%22%2C%22ruleId%22%3A%22text_whitespace_valid%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","a_text_purpose","Hyperlink has a description of its purpose","/html[1]/body[1]/div[1]/div[1]/div[1]/div[4]/div[1]/div[1]/div[1]/aside[1]/div[1]/div[1]/div[1]/ul[1]/li[10]/a[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/a_text_purpose.html#%7B%22message%22%3A%22Hyperlink%20has%20a%20description%20of%20its%20purpose%22%2C%22snippet%22%3A%22%3Ca%20title%3D%5C%22(opens%20in%20a%20new%20window)%5C%22%20rel%3D%5C%22noreferrer%5C%22%20data-extlink%3D%5C%22%5C%22%20class%3D%5C%22ext%5C%22%20data-cke-saved-href%3D%5C%22https%3A%2F%2Facblists.org%2Fg%2Fmain%2Fsubgroups%5C%22%20href%3D%5C%22https%3A%2F%2Facblists.org%2Fg%2Fmain%2Fsubgroups%5C%22%3E%22%2C%22value%22%3A%5B%22VIOLATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22pass%22%2C%22ruleId%22%3A%22a_text_purpose%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","widget_tabbable_exists","Rule Passed","/html[1]/body[1]/div[1]/div[1]/div[1]/div[4]/div[1]/div[1]/div[1]/aside[1]/div[1]/div[1]/div[1]/ul[1]/li[10]/a[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/widget_tabbable_exists.html#%7B%22message%22%3A%22Rule%20Passed%22%2C%22snippet%22%3A%22%3Ca%20title%3D%5C%22(opens%20in%20a%20new%20window)%5C%22%20rel%3D%5C%22noreferrer%5C%22%20data-extlink%3D%5C%22%5C%22%20class%3D%5C%22ext%5C%22%20data-cke-saved-href%3D%5C%22https%3A%2F%2Facblists.org%2Fg%2Fmain%2Fsubgroups%5C%22%20href%3D%5C%22https%3A%2F%2Facblists.org%2Fg%2Fmain%2Fsubgroups%5C%22%3E%22%2C%22value%22%3A%5B%22VIOLATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22pass%22%2C%22ruleId%22%3A%22widget_tabbable_exists%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","widget_tabbable_single","Components with a widget role should have no more than one tabbable element","/html[1]/body[1]/div[1]/div[1]/div[1]/div[4]/div[1]/div[1]/div[1]/aside[1]/div[1]/div[1]/div[1]/ul[1]/li[10]/a[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/widget_tabbable_single.html#%7B%22message%22%3A%22Components%20with%20a%20widget%20role%20should%20have%20no%20more%20than%20one%20tabbable%20element%22%2C%22snippet%22%3A%22%3Ca%20title%3D%5C%22(opens%20in%20a%20new%20window)%5C%22%20rel%3D%5C%22noreferrer%5C%22%20data-extlink%3D%5C%22%5C%22%20class%3D%5C%22ext%5C%22%20data-cke-saved-href%3D%5C%22https%3A%2F%2Facblists.org%2Fg%2Fmain%2Fsubgroups%5C%22%20href%3D%5C%22https%3A%2F%2Facblists.org%2Fg%2Fmain%2Fsubgroups%5C%22%3E%22%2C%22value%22%3A%5B%22VIOLATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22pass%22%2C%22ruleId%22%3A%22widget_tabbable_single%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","element_id_unique","Rule Passed","/html[1]/body[1]/div[1]/div[1]/div[1]/div[4]/div[1]/div[1]/div[1]/aside[1]/div[2]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/element_id_unique.html#%7B%22message%22%3A%22Rule%20Passed%22%2C%22snippet%22%3A%22%3Cdiv%20class%3D%5C%22block-content-basic%20block%20block-block-content%20block-block-content5c331178-4c62-4c10-9ea2-1214d8ff2091%5C%22%20id%3D%5C%22block-acb-block-5%5C%22%3E%22%2C%22value%22%3A%5B%22VIOLATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22Pass_0%22%2C%22ruleId%22%3A%22element_id_unique%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","img_alt_background","Rule Passed","/html[1]/body[1]/div[1]/div[1]/div[1]/div[4]/div[1]/div[1]/div[1]/aside[1]/div[2]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/img_alt_background.html#%7B%22message%22%3A%22Rule%20Passed%22%2C%22snippet%22%3A%22%3Cdiv%20class%3D%5C%22block-content-basic%20block%20block-block-content%20block-block-content5c331178-4c62-4c10-9ea2-1214d8ff2091%5C%22%20id%3D%5C%22block-acb-block-5%5C%22%3E%22%2C%22value%22%3A%5B%22RECOMMENDATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22Pass_0%22%2C%22ruleId%22%3A%22img_alt_background%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","text_quoted_correctly","Rule Passed","/html[1]/body[1]/div[1]/div[1]/div[1]/div[4]/div[1]/div[1]/div[1]/aside[1]/div[2]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/text_quoted_correctly.html#%7B%22message%22%3A%22Rule%20Passed%22%2C%22snippet%22%3A%22%3Cdiv%20class%3D%5C%22block-content-basic%20block%20block-block-content%20block-block-content5c331178-4c62-4c10-9ea2-1214d8ff2091%5C%22%20id%3D%5C%22block-acb-block-5%5C%22%3E%22%2C%22value%22%3A%5B%22VIOLATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22Pass_0%22%2C%22ruleId%22%3A%22text_quoted_correctly%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","text_whitespace_valid","Rule Passed","/html[1]/body[1]/div[1]/div[1]/div[1]/div[4]/div[1]/div[1]/div[1]/aside[1]/div[2]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/text_whitespace_valid.html#%7B%22message%22%3A%22Rule%20Passed%22%2C%22snippet%22%3A%22%3Cdiv%20class%3D%5C%22block-content-basic%20block%20block-block-content%20block-block-content5c331178-4c62-4c10-9ea2-1214d8ff2091%5C%22%20id%3D%5C%22block-acb-block-5%5C%22%3E%22%2C%22value%22%3A%5B%22VIOLATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22pass%22%2C%22ruleId%22%3A%22text_whitespace_valid%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","img_alt_background","Rule Passed","/html[1]/body[1]/div[1]/div[1]/div[1]/div[4]/div[1]/div[1]/div[1]/aside[1]/div[2]/div[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/img_alt_background.html#%7B%22message%22%3A%22Rule%20Passed%22%2C%22snippet%22%3A%22%3Cdiv%20class%3D%5C%22content%5C%22%3E%22%2C%22value%22%3A%5B%22RECOMMENDATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22Pass_0%22%2C%22ruleId%22%3A%22img_alt_background%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","text_quoted_correctly","Rule Passed","/html[1]/body[1]/div[1]/div[1]/div[1]/div[4]/div[1]/div[1]/div[1]/aside[1]/div[2]/div[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/text_quoted_correctly.html#%7B%22message%22%3A%22Rule%20Passed%22%2C%22snippet%22%3A%22%3Cdiv%20class%3D%5C%22content%5C%22%3E%22%2C%22value%22%3A%5B%22VIOLATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22Pass_0%22%2C%22ruleId%22%3A%22text_quoted_correctly%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","text_whitespace_valid","Rule Passed","/html[1]/body[1]/div[1]/div[1]/div[1]/div[4]/div[1]/div[1]/div[1]/aside[1]/div[2]/div[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/text_whitespace_valid.html#%7B%22message%22%3A%22Rule%20Passed%22%2C%22snippet%22%3A%22%3Cdiv%20class%3D%5C%22content%5C%22%3E%22%2C%22value%22%3A%5B%22VIOLATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22pass%22%2C%22ruleId%22%3A%22text_whitespace_valid%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","img_alt_background","Rule Passed","/html[1]/body[1]/div[1]/div[1]/div[1]/div[4]/div[1]/div[1]/div[1]/aside[1]/div[2]/div[1]/div[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/img_alt_background.html#%7B%22message%22%3A%22Rule%20Passed%22%2C%22snippet%22%3A%22%3Cdiv%20class%3D%5C%22clearfix%20text-formatted%20field%20field--name-body%20field--type-text-with-summary%20field--label-hidden%20field__item%5C%22%3E%22%2C%22value%22%3A%5B%22RECOMMENDATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22Pass_0%22%2C%22ruleId%22%3A%22img_alt_background%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","text_quoted_correctly","Rule Passed","/html[1]/body[1]/div[1]/div[1]/div[1]/div[4]/div[1]/div[1]/div[1]/aside[1]/div[2]/div[1]/div[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/text_quoted_correctly.html#%7B%22message%22%3A%22Rule%20Passed%22%2C%22snippet%22%3A%22%3Cdiv%20class%3D%5C%22clearfix%20text-formatted%20field%20field--name-body%20field--type-text-with-summary%20field--label-hidden%20field__item%5C%22%3E%22%2C%22value%22%3A%5B%22VIOLATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22Pass_0%22%2C%22ruleId%22%3A%22text_quoted_correctly%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","text_whitespace_valid","Rule Passed","/html[1]/body[1]/div[1]/div[1]/div[1]/div[4]/div[1]/div[1]/div[1]/aside[1]/div[2]/div[1]/div[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/text_whitespace_valid.html#%7B%22message%22%3A%22Rule%20Passed%22%2C%22snippet%22%3A%22%3Cdiv%20class%3D%5C%22clearfix%20text-formatted%20field%20field--name-body%20field--type-text-with-summary%20field--label-hidden%20field__item%5C%22%3E%22%2C%22value%22%3A%5B%22VIOLATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22pass%22%2C%22ruleId%22%3A%22text_whitespace_valid%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","aria_content_in_landmark","Rule Passed","/html[1]/body[1]/div[1]/div[1]/div[1]/div[4]/div[1]/div[1]/div[1]/aside[1]/div[2]/div[1]/div[1]/p[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/aria_content_in_landmark.html#%7B%22message%22%3A%22Rule%20Passed%22%2C%22snippet%22%3A%22%3Cp%20class%3D%5C%22radio-acb%5C%22%3E%22%2C%22value%22%3A%5B%22VIOLATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22Pass_0%22%2C%22ruleId%22%3A%22aria_content_in_landmark%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","img_alt_background","Rule Passed","/html[1]/body[1]/div[1]/div[1]/div[1]/div[4]/div[1]/div[1]/div[1]/aside[1]/div[2]/div[1]/div[1]/p[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/img_alt_background.html#%7B%22message%22%3A%22Rule%20Passed%22%2C%22snippet%22%3A%22%3Cp%20class%3D%5C%22radio-acb%5C%22%3E%22%2C%22value%22%3A%5B%22RECOMMENDATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22Pass_0%22%2C%22ruleId%22%3A%22img_alt_background%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","text_quoted_correctly","Rule Passed","/html[1]/body[1]/div[1]/div[1]/div[1]/div[4]/div[1]/div[1]/div[1]/aside[1]/div[2]/div[1]/div[1]/p[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/text_quoted_correctly.html#%7B%22message%22%3A%22Rule%20Passed%22%2C%22snippet%22%3A%22%3Cp%20class%3D%5C%22radio-acb%5C%22%3E%22%2C%22value%22%3A%5B%22VIOLATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22Pass_0%22%2C%22ruleId%22%3A%22text_quoted_correctly%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","text_whitespace_valid","Rule Passed","/html[1]/body[1]/div[1]/div[1]/div[1]/div[4]/div[1]/div[1]/div[1]/aside[1]/div[2]/div[1]/div[1]/p[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/text_whitespace_valid.html#%7B%22message%22%3A%22Rule%20Passed%22%2C%22snippet%22%3A%22%3Cp%20class%3D%5C%22radio-acb%5C%22%3E%22%2C%22value%22%3A%5B%22VIOLATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22pass%22%2C%22ruleId%22%3A%22text_whitespace_valid%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","a_target_warning","The user is warned in advance that the input action opens a new window","/html[1]/body[1]/div[1]/div[1]/div[1]/div[4]/div[1]/div[1]/div[1]/aside[1]/div[2]/div[1]/div[1]/p[1]/a[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/a_target_warning.html#%7B%22message%22%3A%22The%20user%20is%20warned%20in%20advance%20that%20the%20input%20action%20opens%20a%20new%20window%22%2C%22snippet%22%3A%22%3Ca%20title%3D%5C%22(opens%20in%20a%20new%20window)%5C%22%20rel%3D%5C%22noreferrer%5C%22%20target%3D%5C%22_blank%5C%22%20href%3D%5C%22https%3A%2F%2Facbminimall.org%2F%5C%22%3E%22%2C%22value%22%3A%5B%22RECOMMENDATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22pass%22%2C%22ruleId%22%3A%22a_target_warning%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","aria_content_in_landmark","Rule Passed","/html[1]/body[1]/div[1]/div[1]/div[1]/div[4]/div[1]/div[1]/div[1]/aside[1]/div[2]/div[1]/div[1]/p[1]/a[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/aria_content_in_landmark.html#%7B%22message%22%3A%22Rule%20Passed%22%2C%22snippet%22%3A%22%3Ca%20title%3D%5C%22(opens%20in%20a%20new%20window)%5C%22%20rel%3D%5C%22noreferrer%5C%22%20target%3D%5C%22_blank%5C%22%20href%3D%5C%22https%3A%2F%2Facbminimall.org%2F%5C%22%3E%22%2C%22value%22%3A%5B%22VIOLATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22Pass_0%22%2C%22ruleId%22%3A%22aria_content_in_landmark%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","element_tabbable_unobscured","The element is not entirely covered by other content","/html[1]/body[1]/div[1]/div[1]/div[1]/div[4]/div[1]/div[1]/div[1]/aside[1]/div[2]/div[1]/div[1]/p[1]/a[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/element_tabbable_unobscured.html#%7B%22message%22%3A%22The%20element%20is%20not%20entirely%20covered%20by%20other%20content%22%2C%22snippet%22%3A%22%3Ca%20title%3D%5C%22(opens%20in%20a%20new%20window)%5C%22%20rel%3D%5C%22noreferrer%5C%22%20target%3D%5C%22_blank%5C%22%20href%3D%5C%22https%3A%2F%2Facbminimall.org%2F%5C%22%3E%22%2C%22value%22%3A%5B%22VIOLATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22pass%22%2C%22ruleId%22%3A%22element_tabbable_unobscured%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","element_tabbable_visible","The tabbable element is visible on the screen","/html[1]/body[1]/div[1]/div[1]/div[1]/div[4]/div[1]/div[1]/div[1]/aside[1]/div[2]/div[1]/div[1]/p[1]/a[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/element_tabbable_visible.html#%7B%22message%22%3A%22The%20tabbable%20element%20is%20visible%20on%20the%20screen%22%2C%22snippet%22%3A%22%3Ca%20title%3D%5C%22(opens%20in%20a%20new%20window)%5C%22%20rel%3D%5C%22noreferrer%5C%22%20target%3D%5C%22_blank%5C%22%20href%3D%5C%22https%3A%2F%2Facbminimall.org%2F%5C%22%3E%22%2C%22value%22%3A%5B%22VIOLATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22pass%22%2C%22ruleId%22%3A%22element_tabbable_visible%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","img_alt_background","Rule Passed","/html[1]/body[1]/div[1]/div[1]/div[1]/div[4]/div[1]/div[1]/div[1]/aside[1]/div[2]/div[1]/div[1]/p[1]/a[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/img_alt_background.html#%7B%22message%22%3A%22Rule%20Passed%22%2C%22snippet%22%3A%22%3Ca%20title%3D%5C%22(opens%20in%20a%20new%20window)%5C%22%20rel%3D%5C%22noreferrer%5C%22%20target%3D%5C%22_blank%5C%22%20href%3D%5C%22https%3A%2F%2Facbminimall.org%2F%5C%22%3E%22%2C%22value%22%3A%5B%22RECOMMENDATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22Pass_0%22%2C%22ruleId%22%3A%22img_alt_background%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","style_focus_visible","The keyboard focus indicator is visible or is not changed from the browser default","/html[1]/body[1]/div[1]/div[1]/div[1]/div[4]/div[1]/div[1]/div[1]/aside[1]/div[2]/div[1]/div[1]/p[1]/a[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/style_focus_visible.html#%7B%22message%22%3A%22The%20keyboard%20focus%20indicator%20is%20visible%20or%20is%20not%20changed%20from%20the%20browser%20default%22%2C%22snippet%22%3A%22%3Ca%20title%3D%5C%22(opens%20in%20a%20new%20window)%5C%22%20rel%3D%5C%22noreferrer%5C%22%20target%3D%5C%22_blank%5C%22%20href%3D%5C%22https%3A%2F%2Facbminimall.org%2F%5C%22%3E%22%2C%22value%22%3A%5B%22VIOLATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22pass_focus_visible%22%2C%22ruleId%22%3A%22style_focus_visible%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","target_spacing_sufficient","The target's size is determined by the user agent and is not modified by the author","/html[1]/body[1]/div[1]/div[1]/div[1]/div[4]/div[1]/div[1]/div[1]/aside[1]/div[2]/div[1]/div[1]/p[1]/a[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/target_spacing_sufficient.html#%7B%22message%22%3A%22The%20target's%20size%20is%20determined%20by%20the%20user%20agent%20and%20is%20not%20modified%20by%20the%20author%22%2C%22snippet%22%3A%22%3Ca%20title%3D%5C%22(opens%20in%20a%20new%20window)%5C%22%20rel%3D%5C%22noreferrer%5C%22%20target%3D%5C%22_blank%5C%22%20href%3D%5C%22https%3A%2F%2Facbminimall.org%2F%5C%22%3E%22%2C%22value%22%3A%5B%22VIOLATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22pass_default%22%2C%22ruleId%22%3A%22target_spacing_sufficient%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","text_quoted_correctly","Rule Passed","/html[1]/body[1]/div[1]/div[1]/div[1]/div[4]/div[1]/div[1]/div[1]/aside[1]/div[2]/div[1]/div[1]/p[1]/a[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/text_quoted_correctly.html#%7B%22message%22%3A%22Rule%20Passed%22%2C%22snippet%22%3A%22%3Ca%20title%3D%5C%22(opens%20in%20a%20new%20window)%5C%22%20rel%3D%5C%22noreferrer%5C%22%20target%3D%5C%22_blank%5C%22%20href%3D%5C%22https%3A%2F%2Facbminimall.org%2F%5C%22%3E%22%2C%22value%22%3A%5B%22VIOLATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22Pass_0%22%2C%22ruleId%22%3A%22text_quoted_correctly%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","text_whitespace_valid","Rule Passed","/html[1]/body[1]/div[1]/div[1]/div[1]/div[4]/div[1]/div[1]/div[1]/aside[1]/div[2]/div[1]/div[1]/p[1]/a[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/text_whitespace_valid.html#%7B%22message%22%3A%22Rule%20Passed%22%2C%22snippet%22%3A%22%3Ca%20title%3D%5C%22(opens%20in%20a%20new%20window)%5C%22%20rel%3D%5C%22noreferrer%5C%22%20target%3D%5C%22_blank%5C%22%20href%3D%5C%22https%3A%2F%2Facbminimall.org%2F%5C%22%3E%22%2C%22value%22%3A%5B%22VIOLATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22pass%22%2C%22ruleId%22%3A%22text_whitespace_valid%22%2C%22msgArgs%22%3A%5B%5D%7D"
"results","pass","a_text_purpose","Hyperlink has a description of its purpose","/html[1]/body[1]/div[1]/div[1]/div[1]/div[4]/div[1]/div[1]/div[1]/aside[1]/div[2]/div[1]/div[1]/p[1]/a[1]","https://able.ibm.com/rules/archives/2024.12.12/doc/en-US/a_text_purpose.html#%7B%22message%22%3A%22Hyperlink%20has%20a%20description%20of%20its%20purpose%22%2C%22snippet%22%3A%22%3Ca%20title%3D%5C%22(opens%20in%20a%20new%20window)%5C%22%20rel%3D%5C%22noreferrer%5C%22%20target%3D%5C%22_blank%5C%22%20href%3D%5C%22https%3A%2F%2Facbminimall.org%2F%5C%22%3E%22%2C%22value%22%3A%5B%22VIOLATION%22%2C%22PASS%22%5D%2C%22reasonId%22%3A%22pass%22%2C%22ruleId%22%3A%22a_text_purpose%22%2C%22msgArgs%22%3A%5B%5D%7D"
